-12, 55
-10, 57
-13, 54
-7, 57
-7, 55
-19, 108
-14, 55
-14, 58
-12, 52
-10, 56
-11, 55
-9, 64
-10, 54
-10, 50
-13, 68
-9, 62
-9, 55
-10, 49
-9, 54
-11, 56
-8, 51
-12, 67
-7, 65
-8, 52
-11, 65
-9, 55
-6, 45
-13, 55
-6, 51
-8, 52
-11, 50
-12, 55
-10, 66
-3, 56
-3, 54
-2, 98
-1, 68
-1, 53
-2, 61
-2, 63
-3, 58
-4, 57
-3, 62
-1, 103
-1, 53
-2, 60
-3, 63
-3, 96
-5, 59
0, 106
-4, 58
-1, 56
0, 56
0, 102
-5, 71
-1, 68
-3, 55
-7, 106
-4, 62
-2, 47
0, 101
-1, 64
-4, 60
-3, 64
-5, 55
0, 65
-3, 50
0, 69
-6, 65
-3, 64
-2, 59
-3, 78
-1, 54
-1, 47
-3, 62
-1, 54
17, 79
-3, 71
0, 110
-2, 64
-2, 92
-4, 63
-4, 87
0, 50
-2, 65
-1, 70
-3, 61
-4, 68
-2, 100
-5, 60
-4, 118
0, 99
-1, 103
-2, 49
0, 59
-1, 60
-1, 55
-4, 50
-1, 56
-5, 56
-2, 73
-1, 64
-3, 69
-8, 51
0, 109
0, 58
-1, 49
-3, 102
-2, 63
-1, 64
-2, 51
-5, 110
-3, 59
-1, 58
-3, 55
-4, 113
-3, 63
-2, 65
-1, 69
-2, 94
-4, 54
-3, 60
-2, 55
-2, 97
-1, 51
-3, 101
-4, 78
-4, 79
-5, 55
-5, 70
-5, 66
-6, 37
0, 54
0, 64
-4, 113
0, 101
-1, 58
-1, 52
0, 58
-4, 61
-5, 109
-4, 61
-2, 60
-1, 102
-5, 59
-5, 62
-4, 79
-1, 62
-4, 109
-6, 101
-2, 63
-5, 68
-4, 60
-2, 112
-1, 64
-3, 70
0, 65
-3, 61
-3, 106
-6, 66
-1, 35
-2, 59
-2, 89
-3, 80
-2, 56
-3, 109
-4, 108
-3, 106
-3, 59
-2, 96
-2, 97
-1, 57
-3, 71
-1, 56
0, 102
-4, 115
-3, 107
-7, 105
-2, 71
-5, 68
-2, 97
-5, 64
-3, 57
-4, 97
-4, 66
0, 54
-4, 62
-3, 61
-3, 69
-3, 97
-1, 37
-2, 56
-3, 57
-1, 51
-2, 49
0, 106
-2, 59
0, 76
-2, 61
-4, 60
-5, 104
-3, 68
-2, 74
-2, 56
-1, 115
-1, 52
-2, 68
-2, 63
-3, 54
-4, 67
0, 74
-2, 55
-4, 56
-5, 77
-1, 59
-1, 76
-4, 62
0, 60
-4, 65
-3, 60
-5, 114
-2, 55
-2, 59
-2, 63
-3, 55
-3, 115
-3, 59
-4, 69
-1, 65
-4, 97
-1, 52
-3, 68
0, 57
-1, 64
0, 74
1, 78
0, 58
-6, 39
-5, 40
-3, 65
0, 67
-3, 57
-2, 71
-4, 63
-3, 76
-3, 68
-2, 74
-3, 70
-3, 73
5000000000, 705032768
-4, 111
-1, 69
-5, 56
-4, 78
-2, 56
-1, 99
1, 64
-3, 64
-2, 61
-2, 55
-4, 61
-3, 75
-5, 68
-4, 67
-4, 59
-3, 55
-1, 59
0, 67
-1, 48
-4, 51
-2, 63
-4, 66
-2, 62
-2, 110
-5, 57
0, 56
-2, 50
-4, 80
-2, 88
-3, 60
-4, 107
-4, 61
-4, 54
-1, 75
-4, 65
-3, 38
-5, 109
-1, 53
-5, 41
-2, 66
-5, 70
-3, 52
-5, 116
-4, 49
-2, 52
-3, 112
-3, 63
-2, 65
-1, 62
-2, 58
-2, 61
-4, 62
-3, 64
-2, 59
-1, 59
-4, 69
-4, 68
-3, 105
-2, 54
-2, 57
-3, 58
-3, 102
-4, 66
-2, 58
-5, 71
-999999999, -999999906
-5, 67
-2, 98
-2, 110
-2, 105
-1, 52
-2, 61
-1, 65
-5, 101
-5, 64
-4, 60
-5, 57
0, 110
-4, 69
-1, 54
-4, 122
0, 68
-6, 66
-3, 69
-1, 58
-1, 60
-4, 73
-3, 68
-1, 90
-2, 51
-5, 112
-8, 62
-1, 48
-3, 57
-4, 56
0, 70
-2, 101
-4, 67
-3, 57
-4, 100
-5, 110
-3, 64
-1, 52
-2, 58
-1, 53
-2, 99
0, 58
-2, 51
-3, 102
-1, 62
-2, 59
-2, 58
-2, 66
-1, 60
-3, 78
0, 108
-2, 56
-4, 63
-2, 70
0, 106
-4, 50
-4, 68
-4, 66
-2, 68
-2, 53
-2, 55
-3, 58
-1, 63
-2, 113
-2, 60
-1, 62
-4, 73
-1, 52
-3, 101
0, 83
-1, 48
-3, 62
-5, 96
-3, 60
-1, 56
0, 66
-3, 72
-1, 56
0, 95
-2, 63
-5, 78
-2, 55
-3, 71
-2, 66
-5, 58
-2, 57
-3, 105
-2, 74
0, 71
-3, 60
-2, 58
-3, 106
-1, 61
-2, 60
-2, 55
-2, 60
-3, 56
-3, 107
-5, 63
-3, 54
-2, 90
-3, 49
-5, 64
-3, 56
0, 107
-3, 61
-3, 93
-3, 54
-4, 69
-3, 93
-1, 51
-1, 53
-3, 53
-3, 68
-3, 73
-4, 54
0, 71
-4, 67
-4, 43
-2, 78
0, 55
-6, 28
-4, 39
-3, 74
-4, 59
-3, 91
-1, 54
-4, 68
-6, 62
-2, 76
-3, 56
-1, 44
-2, 69
-1, 62
-1, 54
0, 67
-3, 119
-4, 59
-1, 61
-4, 119
-5, 66
-3, 66
-6, 75
-1, 104
0, 65
-4, 76
-2, 110
-4, 109
-3, 63
-4, 57
-5, 73
-2, 56
-4, 75
-4, 74
-6, 60
-3, 55
-4, 123
-3, 67
-5, 74
-2, 96
-2, 43
-2, 69
0, 49
-4, 59
0, 70
0, 100
-3, 99
-1, 67
-1, 63
-4, 74
0, 62
-5, 43
-3, 54
-4, 70
-2, 61
0, 53
-4, 56
-2, 116
-3, 105
-3, 70
-3, 46
-2, 115
-2, 52
-4, 118
-2, 113
-1, 60
0, 54
-2, 105
0, 56
-3, 99
-2, 100
-3, 108
-5, 79
-2, 77
-3, 58
0, 61
-3, 73
-6, 59
-6, 113
-1, 97
-3, 110
-2, 94
-1, 52
0, 57
-1, 99
-1, 112
-5, 56
0, 64
-1, 109
-2, 71
-2, 63
-2, 63
-2, 68
-3, 64
-3, 63
-3, 68
-5, 72
-3, 75
-2, 60
-3, 117
-1, 106
-5, 60
-1, 55
-2, 66
-4, 68
-3, 62
-4, 66
-4, 53
-4, 70
-5, 54
-2, 94
-4, 67
-2, 68
-3, 61
0, 102
-1, 64
-4, 56
-3, 109
-3, 119
-2, 62
-2, 76
0, 62
-3, 41
-4, 109
-3, 110
-3, 75
-2, 62
-2, 59
-1, 52
0, 103
-1, 107
-5, 59
-3, 73
-4, 62
-4, 59
-4, 108
-2, 58
-1, 51
-4, 61
-5, 63
-3, 69
-6, 60
-6, 52
-5, 62
-5, 52
-3, 63
-6, 106
-4, 50
-3, 62
-4, 98
-3, 58
-2, 61
-2, 65
-1, 119
-3, 119
0, 55
-2, 107
-3, 78
-5, 77
0, 91
-3, 58
-1, 63
-4, 66
-3, 62
-2, 114
-1, 109
-4, 59
-1, 53
-4, 52
-2, 69
-2, 69
-2, 64
-1, 66
-2, 68
-6, 58
-2, 63
-5, 54
-1, 44
-2, 53
-1, 69
-1, 76
-4, 62
-3, 57
-2, 64
-3, 51
-4, 54
0, 94
-2, 60
-6, 102
-3, 55
0, 57
-5, 80
-1000000001, -999999911
-4, 73
-3, 55
-1, 64
-2, 68
-2, 56
-1, 73
-1, 113
-2, 59
-4, 58
-2, 54
0, 50
-1, 53
-3, 63
-1, 67
-3, 61
-1, 60
-5, 68
-2, 56
-2, 57
0, 97
0, 69
-3, 73
-4, 52
-2, 108
0, 75
-3, 60
-5, 121
-3, 117
-1, 49
-4, 97
-3, 68
-6, 54
-3, 106
-5, 101
0, 58
-4, 74
-2, 57
-1, 54
-1, 69
-3, 75
-5, 116
-3, 54
0, 72
-2, 100
-4, 107
-5, 60
-2, 37
-5, 101
0, 60
-1, 54
0, 57
0, 51
-6, 69
-2, 116
-5, 58
0, 96
-3, 63
-3, 59
0, 62
-4, 96
-4, 67
-2, 40
-4, 92
-3, 115
-5, 110
-2, 70
-3, 51
-3, 103
-3, 43
0, 53
-5, 62
-5, 57
-2, 99
-4, 99
-1, 69
-4, 89
-1, 95
-6, 66
0, 66
-2, 107
-1, 60
-3, 70
-5, 56
-3, 76
-2, 71
0, 52
-2, 89
0, 41
-5, 51
-2, 69
-3, 56
-2, 75
-3, 59
-5, 94
-1, 77
-4, 66
0, 58
-4, 62
0, 56
-4, 62
-3, 74
-4, 53
-3, 77
-2, 102
-1, 103
0, 109
-3, 70
-4, 61
-3, 51
-3, 49
-1, 51
-2, 102
-2, 118
-4, 65
-4, 66
-3, 104
-3, 75
-5, 54
-3, 73
-3, 47
-4, 103
-5, 66
-3, 55
-3, 70
-4, 54
-3, 64
-4, 92
-3, 74
-1, 46
-3, 95
-3, 99
-1, 54
-1, 63
-2, 112
-2, 59
-5, 60
-2, 59
-1, 56
-4, 52
0, 75
-2, 72
-4, 63
-1, 44
-1, 104
-4, 110
-2, 109
-2, 68
-5, 73
-7, 71
-2, 66
0, 65
-2, 57
-3, 75
-2, 81
-4, 108
-5, 63
-4, 47
-2, 44
-4, 63
-3, 68
0, 50
0, 53
-4, 108
0, 63
0, 66
-1, 54
-3, 71
-5, 62
0, 47
-2, 108
-4, 112
-1, 98
0, 108
0, 100
-3, 64
0, 58
-5, 60
-3, 72
-1, 52
-2, 61
0, 103
0, 106
-6, 59
-5, 62
-6, 62
-3, 59
-4, 71
-4, 52
-3, 121
-4, 109
-4, 52
0, 69
-3, 63
-3, 102
-4, 75
-2, 62
-3, 62
-1, 59
-5, 60
-6, 52
-4, 40
-1, 99
0, 61
-3, 58
-4, 75
-2, 64
-2, 53
-4, 68
0, 54
0, 106
-5, 77
-3, 66
-1, 120
-1, 105
-2, 108
0, 113
-3, 102
-1, 110
-4, 60
-4, 103
-4, 111
-2, 56
-3, 94
0, 56
-3, 66
-4, 65
-5, 63
-4, 52
-2, 65
-4, 53
-4, 113
-4, 47
-3, 56
-1, 55
0, 40
-5, 60
-2, 57
0, 62
0, 54
-3, 65
0, 54
-4, 108
-1, 49
-4, 103
-6, 65
-4, 68
-2, 101
-3, 65
-1, 67
-2, 68
-2, 54
-6, 110
-3, 80
-1, 55
-3, 60
-1, 59
-6, 54
-3, 63
-7, 61
-3, 94
-4, 92
-3, 74
-3, 70
-1, 58
-2, 112
-2, 90
-2, 60
-3, 60
0, 79
-2, 57
0, 104
0, 61
-3, 55
0, 112
-3, 119
-5, 109
-3, 104
-3, 55
-2, 108
-2, 63
-5, 52
-2, 59
-2, 59
-6, 60
-2, 61
-1, 77
-3, 68
-1, 99
-4, 97
-2, 100
-2, 56
-3, 70
-1, 52
0, 46
-4, 66
-2, 57
-5, 108
-2, 78
-4, 91
-4, 62
-1, 65
-5, 63
-3, 62
-4, 46
-3, 70
-3, 58
-1, 110
-2, 49
0, 70
0, 69
-1, 96
-3, 60
-5, 64
-4, 75
-1, 63
-4, 63
-1, 99
-1, 70
-4, 67
-2, 97
-3, 65
-3, 66
-3, 102
-3, 113
-2, 53
0, 50
-3, 110
-2, 58
-2, 61
-1, 59
-1, 46
-3, 73
-4, 76
-6, 56
-3, 50
-5, 64
-3, 74
-2, 62
-5, 105
-2, 101
-1, 59
-2, 109
-1, 108
-2, 121
-5, 72
-2, 79
0, 52
-3, 50
-4, 67
-4, 49
0, 64
-2, 66
-1, 66
-3, 68
-3, 69
-1, 52
-2, 64
-2, 103
-3, 108
-1, 122
-3, 62
-4, 60
-2, 53
0, 57
-4, 61
-3, 71
1, 59
0, 56
-1, 63
0, 99
-3, 64
-2, 60
-2, 64
-3, 64
-2, 109
-4, 113
-3, 59
-1, 46
-3, 80
-4, 60
-3, 58
0, 60
0, 49
-1, 64
-6, 69
-1, 58
-2, 65
-5, 84
-2, 77
-2, 73
-4, 101
-1, 57
-4, 53
-2, 112
-3, 68
-2, 66
0, 55
0, 64
-4, 69
0, 101
0, 113
-1, 53
-4, 72
-4, 41
-3, 67
-1, 60
-4, 110
-1, 49
-2, 52
-3, 64
1, 58
-4, 62
-1, 99
-3, 64
0, 54
-4, 62
0, 67
0, 103
-4, 111
-4, 65
-4, 64
-3, 52
-2, 57
-3, 122
-5, 63
0, 51
-4, 57
-1, 94
-2, 102
-3, 56
-2, 70
0, 36
-3, 57
-5, 92
0, 68
-4, 75
-3, 100
-3, 77
-7, 59
-6, 66
-1, 55
-2, 74
-4, 58
0, 70
-4, 80
-3, 57
0, 103
-2, 54
-5, 64
-3, 99
-2, 62
0, 56
0, 61
-3, 110
-2, 65
0, 62
0, 51
-4, 56
-2, 68
-1, 54
0, 58
-3, 59
-3, 108
-2, 69
-3, 99
-2, 104
0, 54
-2, 58
-2, 111
-2, 60
-2, 59
-3, 102
-3, 99
-1, 57
-2, 59
-3, 102
-3, 38
-4, 44
-1, 64
-2, 70
-2, 79
-4, 58
-3, 116
-3, 71
