-20770, 4530487
-20804, -20769
-20810, -20771
-20838, -20800
-20896, -20816
-20951, -20921
-21018, -20982
-21034, -21003
-21066, -20994
-21144, -21060
-21139, -21058
-21125, -21093
-21151, -21088
-21158, -21088
-21185, -21117
-21277, -21230
-21302, -21267
-21297, -21265
-21329, -21299
-21360, -21326
-21386, -21352
-21390, -21364
-21461, -21426
-21440, -21411
-21448, -21412
-21476, -21448
-21509, -21468
-21502, -21477
-21577, -21509
-21567, -21523
-21565, -21525
-21586, -21523
-21625, -21548
-21673, -21645
-21807, -21741
-21803, -21778
-21794, -21765
-21925, -21840
-21921, -21839
-21918, -21836
-21935, -21871
-21972, -21902
-21973, -21948
-22046, -22004
-22036, -21988
-22027, -21958
-22081, -22050
-22160, -22116
-22149, -22110
-22143, -22112
-22174, -22139
-22216, -22196
-22224, -22191
-22229, -22201
-22289, -22264
-22365, -22345
-22457, -22431
-22461, -22431
-22578, -22542
-22603, -22573
-22632, -22605
-22638, -22601
-22696, -22651
-22821, -22783
-22809, -22785
-22805, -22784
-22838, -22794
-22953, -22921
-23027, -22989
-23011, -22978
-23016, -22969
-23129, -23092
-23157, -23091
-23273, -23233
-23303, -23232
-23357, -23327
-23365, -23333
-23458, -23423
-23443, -23422
-23469, -23447
-23479, -23446
-23504, -23475
-23567, -23540
-23561, -23499
-23592, -23519
-23620, -23544
-23614, -23543
-23704, -23671
-23802, -23767
-23794, -23766
-23826, -23794
-23824, -23796
-23861, -23815
-23920, -23888
-23907, -23878
-23937, -23902
-24006, -23977
-23989, -23962
-23993, -23958
-24022, -23995
-24059, -24021
-24054, -24017
-24128, -24085
-24106, -24084
-24138, -24060
-24165, -24092
-24250, -24222
-24285, -24206
-24398, -24370
-24452, -24423
-24483, -24445
-24547, -24516
-24541, -24505
-24600, -24564
-24595, -24565
-24661, -24583
-24680, -24613
-24777, -24750
-24824, -24780
-24898, -24866
-24887, -24857
-25009, -24964
-25030, -25001
-25090, -25042
-25084, -25053
-25138, -25102
-25209, -25171
-25323, -25287
-25347, -25271
-25342, -25271
-25367, -25291
-25456, -25417
-25489, -25459
-25489, -25459
-25542, -25500
-25572, -25544
-25626, -25551
-25686, -25612
-25685, -25614
-25757, -25680
-25750, -25677
-25741, -25675
-25776, -25700
-25793, -25726
-25869, -25838
-25856, -25823
-25888, -25853
-25915, -25873
-25919, -25887
-25986, -25962
-25974, -25944
-25966, -25942
-25995, -25963
-26027, -25991
-26094, -26063
-26111, -26078
-26144, -26107
-26215, -26150
-26197, -26200
-26414, -26378
-26425, -26395
-26520, -26489
-26542, -26500
-26565, -26542
-26566, -26538
-26640, -26609
-26630, -26595
-26652, -26626
-26657, -26582
-26675, -26616
-26754, -26691
-26760, -26687
-26745, -26671
-26768, -26703
-26766, -26694
-26806, -26722
-26875, -26837
-26871, -26834
-26863, -26834
-26882, -26853
-26882, -26859
-26983, -26949
-26973, -26934
-26993, -26965
-27005, -26971
-27027, -27003
-27095, -27070
-27103, -27060
-27084, -27045
-27111, -27077
-27113, -27080
-27181, -27145
-27168, -27131
-27199, -27170
-27198, -27172
-27235, -27190
-27295, -27226
-27292, -27217
-27279, -27215
-27316, -27242
-27316, -27246
-27350, -27264
-27412, -27373
-27414, -27379
-27400, -27373
-27429, -27406
-27432, -27404
-27458, -27426
-27526, -27499
-27530, -27501
-27518, -27486
-27552, -27514
-27574, -27547
-27564, -27539
-27634, -27617
-27626, -27596
-27630, -27594
-27662, -27632
-27687, -27656
-27681, -27617
-27742, -27710
-27768, -27747
-27799, -27770
-27803, -27774
-27873, -27837
-27860, -27820
-27860, -27830
-27884, -27855
-27910, -27851
-27924, -27879
-27994, -27954
-27972, -27933
-27968, -27946
-28006, -27932
-28025, -27965
-28032, -27952
-28104, -28025
-28095, -28015
-28110, -28081
-28127, -28043
-28145, -28078
-28214, -28142
-28208, -28182
-28205, -28163
-28241, -28202
-28258, -28233
-28329, -28299
-28319, -28290
-28329, -28284
-28348, -28310
-28414, -28392
-28406, -28370
-28400, -28375
-28427, -28398
-28460, -28433
-28529, -28497
-28549, -28508
-28575, -28545
-28642, -28618
-28631, -28567
-28658, -28592
-28687, -28665
-28697, -28660
-28835, -28791
-28832, -28806
-28863, -28837
-28888, -28860
-28889, -28866
-28969, -28937
-28951, -28914
-28953, -28924
-29081, -29041
-29073, -29043
-29063, -29039
-29195, -29117
-29177, -29111
-29181, -29110
-29303, -29228
-29324, -29290
-29392, -29323
-29395, -29321
-29383, -29359
-29440, -29401
-29506, -29473
-29486, -29418
-29526, -29456
-29549, -29488
-29548, -29477
-29625, -29551
-29612, -29542
-29643, -29568
-29644, -29571
-29662, -29594
-29731, -29660
-29738, -29667
-29729, -29655
-29754, -29687
-29752, -29674
-29779, -29707
-29849, -29775
-29843, -29779
-29842, -29757
-29872, -29794
-29872, -29791
-29937, -29868
-29926, -29894
-29964, -29890
-29954, -29887
-29984, -29910
-30050, -29981
-30047, -30023
-30041, -30015
-30066, -30033
-30065, -30041
-30099, -30064
-30170, -30138
-30173, -30143
-30169, -30127
-30190, -30158
-30194, -30151
-30215, -30176
-30288, -30253
-30270, -30242
-30281, -30241
-30310, -30266
-30333, -30306
-30338, -30301
-30390, -30367
-30382, -30360
-30381, -30357
-30421, -30384
-30448, -30399
-30446, -30415
-30524, -30481
-30503, -30473
-30509, -30474
-30529, -30502
-30564, -30533
-30558, -30534
-30626, -30601
-30614, -30594
-30656, -30606
-30649, -30613
-30683, -30647
-30756, -30674
-30744, -30680
-30735, -30667
-30764, -30696
-30763, -30702
-30839, -30762
-30819, -30749
-30814, -30749
-30828, -30802
-30875, -30850
-30878, -30854
-30957, -30914
-30945, -30909
-30976, -30932
-30959, -30938
-31002, -30966
-31069, -31030
-31066, -31031
-31049, -31023
-31081, -31056
-31080, -31051
-31105, -31085
-31183, -31151
-31182, -31156
-31181, -31142
-31197, -31172
-31201, -31167
-31235, -31205
-31299, -31269
-31287, -31261
-31294, -31261
-31322, -31281
-31346, -31312
-31338, -31309
-31412, -31382
-31409, -31373
-31408, -31369
-2, 35
-46, -1
-48, -10
-8, 37
30, 63
-9, 32
-7, 38
23, 100
26, 62
38, 72
-5, 64
-14, 28
-6, 38
-49, -13
28, 46
38, 75
33, 73
-47, -1
-7, 69
36, 76
37, 72
-48, 39
-15, 20
-1, 35
-5, 66
-6, 30
-39, 28
-13, 29
32, 72
-12, 23
-10, 22
-10, 28
-48, -7
-12, 27
32, 68
-5, 70
-4, 32
-12, 34
29, 65
-4, 41
-50, -12
-9, 59
-15, 25
-45, 2
31, 65
-17, 27
-9, 36
37, 64
-5, 30
-13, 34
37, 110
31, 74
4, 35
-3, 24
-15, 24
-13, 17
-12, 36
29, 101
-61, -19
-17, 33
-2, 31
-12, 26
-16, 28
-13, 21
-9, 30
0, 32
-18, 22
-11, 27
-44, -11
-11, 17
-48, -6
-47, -6
-10, 19
-8, 26
-2, 31
35, 69
35, 77
37, 80
-48, -7
-14, 38
-12, 31
-13, 71
27, 67
26, 62
-39, -8
41, 75
31, 80
-11, 27
-12, 21
-9, 25
-55, -14
-13, 33
29, 74
36, 74
-45, 0
-9, 24
-13, 30
-21, 68
-9, 35
-1, 29
5, 30
-11, -13
31, 77
24, 76
-47, -15
32, 64
31, 68
-10, 72
16, 63
36, 65
-21, 25
-12, 28
31, 106
30, 65
-12, 28
-10, 17
-3, 30
-4, 28
-7, 30
37, 83
35, 79
-4, 29
-46, -12
-43, -8
37, 67
-12, 23
-1, 35
-13, 34
-3, 30
-6, 27
-5, 30
-5, 25
-6, 36
33, 74
36, 68
-2, 36
-47, -14
-40, -5
-3, 35
0, 42
-999999997, -999999965
0, 33
26, 69
28, 63
-12, 25
-39, 26
-42, -2
-2, 35
-46, -7
-3, 31
-2, 30
-4, 36
-15, 33
-10, 34
-11, 28
-6, 26
-51, -12
-47, -15
-5, 29
30, 68
