-3, 26
0, 35
-1, 27
-4, 20
-2, 23
-3, 34
-3, 25
3, 39
2, 35
-2, 26
10, 29
39, 101
2, 34
1, 17
3, 24
-2, 24
-18, 24
-4, 27
7, 31
1, 30
-8, 17
-5, 32
-2, 2
-7, 69
1, 27
-9, 24
-2, 21
-4, 19
-3, 28
1, 25
-4, 23
1, 29
-10, -3
44, 69
1, 24
-2, 37
-1, 32
-4, 25
-1, 25
1, 26
1, 28
-1, 27
-1, 26
0, 26
-6, 30
-37, -15
0, 36
5, 33
-3, 31
-2, 29
-12, 36
1, 26
-5, 17
-3, 29
4, 25
-12, 35
-8, 21
1, 57
0, 30
-1, 27
-8, 23
-3, 28
-4, 34
-6, 63
-8, 22
-8, 21
0, 22
1, 34
41, 65
35, 68
-1, 35
4, 34
-6, 26
-8, 30
2, 32
1, 36
-6, 24
-2, 21
-2, 27
-5, 27
1, 29
9, 32
-4, 67
-4, 31
-8, 68
-7, 30
5, 28
0, 34
-7, 33
9, 38
0, 20
-2, 29
2, 25
40, 70
0, 29
-1, 59
-3, 37
2, 31
-41, -9
-2, 25
6, 68
1, 27
-1, 24
-9, 63
-6, 15
-7, 34
5, 34
7, 31
0, 28
1, 25
-6, 40
9, 35
-7, 29
-5, 29
-2, 24
2, 33
4, 39
-6, 17
-4, 20
0, 24
-4, 34
-2, 19
2, 27
5, 67
-8, 21
-19067685, 19067710
-11684236, 11684256
-19397301, 19397332
-19383873, 19383898
-19399637, 19399664
-11710138, 11710179
-11685564, 11685514
-19130967, 19130993
-11808419, 11808447
-1019454190, -980545803
-19323733, 19323764
-11781027, 11781058
-19416436, 19416466
-19551628, 19551650
-11715787, 11715821
-11708099, 11708124
-11696778, 11696788
-11688302, 11688333
-19468154, 19468175
-11678700, 11678722
-11704837, 11704868
-19418559, 19418574
-19507859, 19507895
-11699892, 11699917
-19572035, 19572051
-19462185, 19462208
-11764185, 11764210
-1019156573, -980843392
-19394442, 19394381
-11716252, 11716188
-11681228, 11681263
-19416744, 19416781
-11710832, 11710851
-11713148, 11713183
-11693516, 11693549
-11702345, 11702377
-19525768, 19525793
-11783728, 11783742
-19576275, 19576328
-19397148, 19397173
-11654729, 11654732
-19401300, 19401325
-19400705, 19400739
-11699060, 11699084
-11673433, 11673470
-11694131, 11694166
-11722526, 11722547
-11718189, 11718252
-11841129, 11841164
-19550864, 19550889
-11695935, 11695963
-11671894, 11671915
-1019620577, -980379389
-11812838, 11812880
-11685119, 11685145
-11681317, 11681422
-11701398, 11701431
4135778989, -135778957
-11702279, 11702302
-19473932, 19473961
-1011805112, -988194861
-19568987, 19569024
-11702430, 11702456
-19559206, 19559232
-19581971, 19581993
-19566726, 19566752
-11693391, 11693413
-11698571, 11698586
-11693397, 11693423
-19587805, 19587821
-11695727, 11695746
-11701256, 11701290
-11671413, 11671489
-19355757, 19355814
-11743333, 11743346
-11706938, 11706963
-11690798, 11690816
-11688187, 11688203
-11683446, 11683469
-19554737, 19554759
-19327362, 19327389
-11773535, 11773575
-1011692793, -988307176
-11687574, 11687606
-11681627, 11681653
-19393317, 19393341
-11703292, 11703321
-11719698, 11719737
-11696570, 11696618
-19383234, 19383265
-11688736, 11688765
-11720493, 11720511
-11698618, 11698635
-11691781, 11691805
-19568600, 19568616
-11694257, 11694273
-19560107, 19560135
-11698190, 11698201
-11699607, 11699618
-11696801, 11696835
-11684957, 11684994
-19566029, 19566058
-19510623, 19510636
-19394170, 19394210
-19584146, 19584158
-11689655, 11689673
-11708740, 11708759
-11708056, 11708084
-11697547, 11697570
-11721830, 11721853
-19566297, 19566323
-19584103, 19584130
-11700102, 11700125
-19571005, 19571114
-26693313, 26693332
-19256111, 19256131
-19572281, 19572222
-11695728, 11695670
-11697837, 11697862
-19586384, 19586412
-19386855, 19386887
-19569631, 19569652
-19398973, 19399000
-19391873, 19391908
-19394547, 19394572
-11688169, 11688189
-11694884, 11694899
-11693244, 11693271
-19383385, 19383408
-11679976, 11679997
-19589032, 19589047
-26964542, 26964565
-11692283, 11692300
-1027307561, -972692425
-11830985, 11831006
-11682300, 11682341
-19420661, 19420682
-1019398698, -980601267
-19392135, 19392159
-11684398, 11684501
-19244159, 19244183
-19561707, 19561734
-11691034, 11691065
-11723319, 11723344
-11688218, 11688240
-11695362, 11695380
-11689307, 11689336
-19368593, 19368542
-11680618, 11680651
-19365135, 19365157
-11744191, 11744232
-19381584, 19381617
-1019501218, -980498636
-26992201, 26992228
-11820504, 11820540
-19507211, 19507287
-11785065, 11785101
-11693213, 11693245
-19559601, 19559613
-11709290, 11709324
-19613710, 19613813
-11743069, 11743105
-19051107, 19051126
-11674104, 11674127
-27015566, 27015581
-11764683, 11764715
-19309732, 19309731
-11818908, 11818940
-19316121, 19316140
-11799604, 11799614
-11703635, 11703660
-11689715, 11689761
-19252843, 19252900
-19377856, 19377894
-11677288, 11677317
-19318400, 19318421
-19231127, 19231147
-11690310, 11690345
-19326399, 19326413
-11759457, 11759482
-11705404, 11705421
-11686563, 11686628
-19250931, 19250957
-19372466, 19372568
-19228549, 19228573
-11812964, 11812983
-19563603, 19563715
-11693475, 11693497
-11696215, 11696233
-19441992, 19442023
-19173046, 19173079
-19330688, 19330728
-11766521, 11766558
-19221426, 19221444
-1011783098, -988216880
-19400952, 19400984
-11697881, 11697909
-11678382, 11678407
4128106416, -128106432
-11692360, 11692389
-19138109, 19138127
-11751064, 11751097
-19259545, 19259570
-19192158, 19192257
-11731772, 11731811
-11676611, 11676639
-11697510, 11697532
-19231566, 19231592
-11706821, 11706836
-11693678, 11693704
-19229119, 19229142
-19193060, 19193076
-19153229, 19153255
-11764388, 11764419
-11672691, 11672721
-26944063, 26944090
-11680594, 11680617
-19164726, 19164744
-11759638, 11759650
-11809620, 11809656
-1019110693, -980889286
-19383316, 19383339
-11709513, 11709533
-11496125, 11496153
-11668655, 11668748
-19252289, 19252326
-11691599, 11691634
-11702706, 11702745
-27102334, 27102366
-11689313, 11689342
-19384352, 19384376
-19185768, 19185789
-11706732, 11706760
-19415866, 19415887
-299157440, -260367970
-291461578, -268061853
-298873416, -260662207
-291576860, -267932470
-291474685, -268034619
-291578138, -267939046
-299128693, -260364756
-291444435, -268074349
-291437784, -268072263
-291445583, -268074336
-299137673, -260383296
-291487552, -268033408
-291440620, -268083088
-291444937, -268079781
-291435551, -268079682
-299140613, -260375781
-291475241, -268041160
-291438783, -268085009
-298969160, -260555032
-291472745, -268048680
-291474653, -268048976
-291460669, -268065204
-299165369, -260360466
-291441666, -268084154
-291448903, -268074331
-291456777, -268056540
-291531956, -267969929
