5389515
35
69
62
31
66
79
45
79
37
75
36
84
38
84
73
31
30
78
34
40
40
82
73
80
59
53
88
36
56
83
76
71
37
31
71
69
45
30
63
36
80
74
50
42
77
77
70
78
45
35
81
79
69
40
41
41
77
56
74
33
71
80
66
35
35
76
67
75
79
31
41
73
70
26
70
78
26
62
37
83
44
40
72
55
70
31
26
31
48
77
85
42
77
36
32
73
42
81
40
72
35
32
76
73
49
35
38
40
42
77
73
71
69
76
47
41
80
36
73
30
39
73
68
40
83
86
37
78
80
90
85
67
32
84
46
80
79
68
39
34
71
85
51
64
46
32
46
87
37
75
68
69
53
45
73
78
72
70
75
29
80
81
41
40
83
35
27
41
70
81
38
42
69
36
45
72
78
33
37
76
66
42
71
40
89
69
68
36
33
27
68
78
39
77
22
81
73
73
77
79
86
34
46
91
42
82
65
44
46
84
42
77
83
33
43
43
38
33
44
36
84
71
33
78
38
82
41
74
75
79
44
33
78
38
38
46
74
72
46
51
38
41
34
34
29
76
33
34
46
38
67
92
76
40
84
81
79
35
35
37
85
29
79
82
34
76
35
29
31
65
74
49
24
43
76
47
31
33
70
66
81
27
23
81
72
70
43
73
47
92
40
84
73
40
71
70
36
78
44
68
72
33
37
75
77
69
33
30
37
81
80
42
65
79
44
33
80
75
77
88
46
22
24
45
80
43
35
33
77
93
36
39
70
37
39
78
81
74
87
38
35
71
67
71
82
87
36
32
75
84
79
28
37
84
76
28
33
36
87
39
77
92
78
35
33
71
33
61
38
40
70
72
38
26
92
32
84
80
60
80
62
29
31
71
80
42
86
29
85
75
47
80
38
79
71
26
39
71
73
38
71
70
25
70
86
71
41
79
51
64
39
73
40
47
35
32
82
34
29
40
83
79
35
43
37
74
66
79
48
45
35
34
39
70
73
30
83
26
80
69
73
35
78
70
36
74
69
35
53
29
75
71
33
26
64
31
29
83
79
74
40
44
70
70
33
72
37
35
70
80
38
32
73
39
26
86
39
42
36
77
48
45
42
90
73
41
76
80
40
46
85
77
41
49
70
37
38
83
78
41
30
80
40
83
67
37
70
39
73
80
86
40
79
77
43
40
39
72
79
69
41
75
50
28
39
38
76
73
31
68
76
41
37
35
25
29
25
42
48
20
49
35
38
37
70
42
76
87
35
33
68
60
38
62
33
31
86
32
28
45
74
29
75
88
70
66
75
82
43
45
78
64
77
27
39
42
67
33
71
42
25
80
38
79
33
72
78
29
37
36
84
73
44
32
72
45
76
83
25
79
77
48
37
27
69
72
42
35
72
83
48
84
43
35
41
40
90
83
37
43
75
71
70
43
26
87
78
78
34
34
71
76
89
72
32
76
78
37
30
83
83
37
